,Player,Team,Team within selected timeframe,Liga,Position,Age,Height,Birth country,Passport country,Contract expires,Foot,Matches played,Minutes played,Gol y Finalización,Asistencias y creación de chances,1v1 en ataque,Centros,Juego asociado,Juego aéreo,Defensa
2829,A. Rentería,Alianza,Alianza,Colombia | Primera División 2025,AMF,31.0,179,Colombia,"Colombia, Mexico",,right,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,M. Martínez,Alianza,Alianza,Colombia | Primera División 2025,CF,27.0,175,Colombia,Colombia,,right,12,769,55.9,35.68,55.14,18.6,36.0,73.85,37.41
2831,E. Beltrán,Once Caldas,Once Caldas,Colombia | Primera División 2025,"AMF, RCMF",25.0,176,Colombia,Colombia,2025-06-30,left,9,327,31.12,81.66,64.39,53.83,86.31,57.07,59.5
2832,B. Garcés,Envigado,Envigado,Colombia | Primera División 2025,CF,31.0,174,Colombia,Colombia,,right,15,1098,71.97,29.76,36.57,16.82,31.0,24.27,20.87
2833,L. Pons,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,CF,35.0,181,Argentina,Argentina,2025-12-31,right,11,803,88.13,65.48,32.92,52.15,40.09,58.59,57.02
2834,L. Ramos,América de Cali,América de Cali,Colombia | Primera División 2025,CF,25.0,183,Peru,Peru,2026-12-31,right,12,579,37.9,38.07,16.05,41.5,39.67,66.04,41.91
2835,C. Bacca,Junior,Junior,Colombia | Primera División 2025,"CF, RAMF",38.0,181,Colombia,Colombia,2025-06-30,right,14,870,75.74,68.82,10.75,42.52,44.63,75.24,14.34
2836,W. Cruz,La Equidad,La Equidad,Colombia | Primera División 2025,"CF, RW",31.0,171,Colombia,Colombia,,right,14,777,30.11,31.03,63.15,51.82,28.67,91.18,32.65
2837,C. Lucumí,Fortaleza,Fortaleza,Colombia | Primera División 2025,"CF, LAMF",25.0,186,Colombia,Colombia,,right,6,182,44.49,48.81,36.52,76.31,39.28,57.77,4.85
2838,F. Sambueza,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"CF, AMF, LCMF",36.0,169,Argentina,Argentina,2026-12-31,right,7,651,25.0,74.2,77.55,23.55,70.26,46.6,75.22
2839,H. Dorrego,Once Caldas,Once Caldas,Colombia | Primera División 2025,AMF,31.0,177,Uruguay,Uruguay,,right,7,447,29.12,55.97,40.19,71.12,58.15,39.27,39.73
2840,A. Arroyo,Tolima,Tolima,Colombia | Primera División 2025,"AMF, CF",23.0,171,Colombia,Colombia,2025-06-30,right,12,782,85.32,65.06,71.07,65.28,76.24,27.12,81.49
2841,R. Márquez,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,CF,27.0,187,Colombia,Colombia,,right,9,666,68.88,38.42,80.07,18.27,28.41,65.64,59.91
2842,G. Álvarez,Once Caldas,Once Caldas,Colombia | Primera División 2025,CF,33.0,185,Bolivia,Bolivia,,right,11,253,74.88,24.95,25.91,20.61,15.96,72.96,32.94
2843,K. Valencia,Llaneros,Llaneros,Colombia | Primera División 2025,CF,23.0,184,Colombia,Colombia,2025-12-31,right,14,676,72.32,33.19,31.12,20.37,19.18,55.12,32.23
2844,A. Estupiñán,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"CF, LAMF, LW",30.0,175,Colombia,Colombia,,right,14,988,69.02,65.66,82.15,67.62,55.3,57.42,78.26
2845,R. Castillo,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,CF,33.0,183,Honduras,Honduras,2025-12-31,right,9,438,59.3,39.04,49.72,14.95,23.15,81.93,23.95
2846,D. Pabón,Envigado,Envigado,Colombia | Primera División 2025,"CF, RAMF, RW",37.0,168,Colombia,Colombia,2026-06-30,right,3,218,38.04,54.88,51.85,86.82,50.89,23.61,44.02
2847,G. Torres,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,"CF, LW, RWF",28.0,181,Colombia,Colombia,2025-06-30,right,15,980,49.11,54.24,43.86,66.73,47.29,55.51,67.8
2848,A. Ricaurte,Fortaleza,Fortaleza,Colombia | Primera División 2025,"AMF, CF",33.0,182,Colombia,Colombia,,left,14,608,49.99,69.5,61.19,88.83,88.41,50.48,59.94
2849,D. Quintero,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"AMF, CF",37.0,166,Colombia,"Colombia, Mexico",2025-12-31,right,12,891,77.53,84.84,79.67,46.17,71.85,25.66,45.41
2850,W. Fernández,Alianza,Alianza,Colombia | Primera División 2025,"AMF, CF",27.0,182,Uruguay,Uruguay,,left,15,1077,46.68,50.83,61.73,84.67,56.82,69.45,67.49
2851,Á. Rodríguez,Santa Fe,Santa Fe,Colombia | Primera División 2025,"CF, AMF",36.0,183,Colombia,Colombia,,right,13,374,25.79,84.5,62.13,71.03,34.79,56.0,19.19
2852,K. Salazar,Fortaleza,Fortaleza,Colombia | Primera División 2025,"AMF, LAMF",29.0,170,Colombia,Colombia,,right,1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,M. Pérez,Junior,Junior,Colombia | Primera División 2025,AMF,34.0,182,Colombia,Colombia,,right,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,R. Blanco,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"CF, LW",26.0,180,Colombia,Colombia,,right,14,888,36.27,64.53,63.9,55.42,57.9,42.35,67.93
2855,J. Arango,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,"AMF, LCMF, DMF",27.0,170,Colombia,Colombia,,right,10,414,22.46,78.98,70.96,95.33,72.48,6.28,40.73
2856,F. Pardo,Alianza,Alianza,Colombia | Primera División 2025,"CF, LAMF",34.0,178,Colombia,Colombia,,right,14,674,66.55,33.04,46.38,54.35,38.27,16.04,34.73
2857,J. Reina,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,AMF,36.0,173,Colombia,Colombia,,left,14,710,61.12,44.35,59.37,53.46,84.79,13.85,80.58
2858,O. Aragón,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"CF, RW",27.0,180,Colombia,Colombia,,right,10,456,38.28,21.54,32.9,17.15,31.85,40.71,84.79
2859,C. Martínez Borja,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,CF,37.0,183,Colombia,Colombia,,right,8,513,53.4,42.66,42.71,66.78,37.41,54.03,33.19
2860,M. Arteaga,Once Caldas,Once Caldas,Colombia | Primera División 2025,"AMF, LCMF",26.0,167,Colombia,Colombia,2025-06-30,right,3,128,27.22,59.62,79.44,86.12,66.47,61.79,83.76
2861,G. Ramírez,Tolima,Tolima,Colombia | Primera División 2025,CF,34.0,181,Paraguay,"Paraguay, Mexico",,right,7,317,69.91,59.07,59.32,53.18,45.72,76.18,59.82
2862,D. Moreno,Once Caldas,Once Caldas,Colombia | Primera División 2025,CF,39.0,178,Colombia,Colombia,2025-12-31,right,16,1358,93.73,64.45,41.96,43.83,55.12,15.06,17.53
2863,W. Morelo,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,CF,37.0,171,Colombia,Colombia,,right,11,803,77.25,39.67,43.32,14.95,47.87,33.85,14.78
2864,G. Peña,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,CF,24.0,190,Colombia,Colombia,,right,12,524,60.5,26.45,39.32,18.13,25.91,80.85,48.86
2865,S. Cárdenas,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,AMF,35.0,168,Colombia,Colombia,,left,7,306,21.51,52.33,31.73,87.76,71.29,25.25,60.88
2866,M. Rangel,Llaneros,Llaneros,Colombia | Primera División 2025,CF,34.0,188,Colombia,Colombia,,right,16,1042,46.33,45.5,19.32,16.4,49.65,64.31,18.65
2867,A. Peñaranda,Atlético Bucaramanga,Atlético Bucaramanga,Colombia | Primera División 2025,"CF, LW",27.0,186,Venezuela,"Venezuela, Spain",2026-05-31,right,8,315,42.12,33.27,81.36,58.64,46.47,43.21,37.92
2868,A. Del Valle,La Equidad,La Equidad,Colombia | Primera División 2025,"CF, RCMF",36.0,175,Colombia,Colombia,2025-06-30,right,13,590,72.61,56.83,41.26,56.78,46.89,40.93,42.46
2869,B. Sánchez,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,CF,22.0,0,Colombia,Colombia,,unknown,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,J. Muñoz,Alianza,Alianza,Colombia | Primera División 2025,"AMF, CF, RWF",31.0,168,Colombia,Colombia,,right,8,272,24.52,66.51,60.02,58.13,62.57,21.6,61.35
2871,J. Pimentel,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,"CF, RW, LW",23.0,176,Colombia,Colombia,,right,14,517,27.67,34.31,61.73,62.99,48.6,36.88,51.66
2872,H. Rodallega,Santa Fe,Santa Fe,Colombia | Primera División 2025,CF,39.0,181,Colombia,Colombia,2025-12-31,right,15,1433,67.53,59.88,23.22,15.7,39.14,72.68,27.46
2873,H. Vergara,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,CF,26.0,184,Colombia,Colombia,,left,3,204,32.98,23.7,16.29,72.71,29.46,94.5,34.19
2874,N. Morínigo,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,CF,25.0,193,Paraguay,Paraguay,,right,14,632,50.64,35.86,10.93,16.4,25.63,84.83,35.22
2875,C. Rojas,unknown,Águilas Doradas,Colombia | Primera División 2025,CF,26.0,177,Colombia,Colombia,,right,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,H. Reina,Llaneros,Llaneros,Colombia | Primera División 2025,"CF, LAMF",34.0,177,Colombia,Colombia,,right,3,55,27.76,20.34,75.98,14.95,37.71,63.57,19.03
2877,J. Molina,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,CF,32.0,183,Colombia,Colombia,,right,15,1399,63.67,45.88,22.27,32.57,19.02,69.76,14.03
2878,T. Gutiérrez,Junior,Junior,Colombia | Primera División 2025,"CF, AMF, RAMF",39.0,177,Colombia,Colombia,,right,11,528,55.88,80.21,65.44,89.02,68.27,9.5,34.96
2879,J. Cantillo,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"CF, LAMF, RAMF",22.0,175,Colombia,Colombia,,unknown,7,383,38.98,43.51,72.27,86.36,31.47,83.43,90.13
2880,M. Marulanda,Envigado U18,Envigado,Colombia | Primera División 2025,"CF, RAMF",0.0,0,Colombia,Colombia,,unknown,4,62,20.61,17.33,6.05,14.95,12.29,16.23,82.93
2881,C. Alfonso Cabarcas Torreglosa,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,AMF,19.0,0,Colombia,Colombia,,unknown,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,J. Galindo,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"CF, AMF",18.0,0,Colombia,Colombia,,unknown,4,166,23.22,18.43,31.54,79.3,23.13,77.72,80.18
2883,A. Vásquez,Águilas Doradas,Águilas Doradas,Colombia | Primera División 2025,"CF, LWF",22.0,0,Colombia,Colombia,,right,8,231,34.37,68.55,7.13,70.0,31.78,80.95,37.62
2884,S. Chacón,Envigado,Envigado,Colombia | Primera División 2025,CF,16.0,186,Colombia,Colombia,,unknown,3,74,20.61,18.07,45.02,14.95,12.66,56.49,66.28
2885,F. Berrio Roqueme,Envigado,Envigado,Colombia | Primera División 2025,"CF, RWB, RW",18.0,0,Colombia,Colombia,,unknown,5,104,30.95,17.47,12.13,14.95,14.63,90.81,86.55
2886,M. Bacca,Junior,Junior,Colombia | Primera División 2025,CF,21.0,0,Colombia,Colombia,,unknown,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,D. Hernández Pereira,América de Cali,América de Cali,Colombia | Primera División 2025,CF,16.0,0,Colombia,Colombia,,unknown,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,S. Córdoba,Fortaleza,Fortaleza,Colombia | Primera División 2025,CF,27.0,186,Colombia,Colombia,,right,12,689,58.41,37.03,45.82,39.35,38.04,85.51,5.84
2889,G. Jiménez,Alianza,Alianza,Colombia | Primera División 2025,"CF, LCMF, LAMF",24.0,0,Colombia,Colombia,,unknown,4,81,21.42,66.18,68.55,93.46,66.64,6.07,96.58
2890,D. Castillo,Deportivo Pasto,Deportivo Pasto,Colombia | Primera División 2025,CF,25.0,0,Colombia,Colombia,,unknown,16,835,31.39,29.3,60.0,75.42,26.38,46.79,17.36
2891,E. Aristizabal,Fortaleza,Fortaleza,Colombia | Primera División 2025,CF,19.0,0,Colombia,Colombia,,unknown,15,1066,54.21,57.27,54.84,49.16,56.52,53.07,47.7
2892,L. Mosquera,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,"AMF, LAMF, LCMF",22.0,174,Colombia,Colombia,,left,10,386,74.59,51.58,42.1,53.22,61.03,27.21,54.01
2893,K. Díaz Reguerto,Unión Magdalena,Unión Magdalena,Colombia | Primera División 2025,"CF, RWF, AMF",21.0,0,Colombia,Colombia,,unknown,6,160,26.88,47.0,13.93,18.41,28.34,27.82,18.04
2894,M. Zuleta,Once Caldas,Once Caldas,Colombia | Primera División 2025,"AMF, LW, LAMF",22.0,170,Colombia,Colombia,2025-06-30,right,13,479,55.24,46.58,56.92,75.75,52.99,36.09,90.91
2895,N. Orozco,Envigado U20,Envigado,Colombia | Primera División 2025,"AMF, LAMF, LDMF",20.0,0,Colombia,Colombia,,unknown,10,155,20.61,38.66,89.28,81.12,74.98,7.05,52.6
2896,S. Londoño,Envigado U20,Envigado,Colombia | Primera División 2025,CF,17.0,0,Colombia,Colombia,,unknown,7,237,26.37,15.34,28.36,14.95,30.12,55.81,77.34
2897,L. Marimón,Millonarios,Millonarios,Colombia | Primera División 2025,"CF, RAMF",21.0,0,Colombia,Colombia,,unknown,7,434,82.47,51.0,27.76,71.92,52.8,60.76,68.36
2898,N. Villarreal,Millonarios,Millonarios,Colombia | Primera División 2025,"CF, AMF, LAMF",20.0,0,Colombia,Colombia,,unknown,7,575,31.12,72.6,87.38,45.79,65.0,23.71,50.43
2899,K. Angulo,América de Cali,América de Cali,Colombia | Primera División 2025,CF,16.0,0,Colombia,Colombia,,unknown,3,52,36.53,24.53,9.28,14.95,22.08,18.61,83.21
2900,S. Merheg,Deportivo Pereira,Deportivo Pereira,Colombia | Primera División 2025,CF,18.0,186,Colombia,Colombia,,right,6,441,62.45,25.25,53.27,49.95,25.75,70.15,60.69
2901,S. Colón,Boyacá Chicó,Boyacá Chicó,Colombia | Primera División 2025,"CF, LDMF",26.0,177,Colombia,Colombia,,right,14,339,33.21,62.59,46.19,14.95,33.32,26.84,42.01
2902,D. Arcila,Envigado,Envigado,Colombia | Primera División 2025,"AMF, CF",22.0,0,Colombia,Colombia,,right,14,1291,53.28,60.54,86.26,71.12,56.68,31.28,45.67
2903,C. Vergara,Alianza,Alianza,Colombia | Primera División 2025,CF,25.0,184,Colombia,Colombia,,unknown,8,271,43.4,24.35,17.13,14.95,30.35,85.9,14.49
2904,S. Mayo,La Equidad,La Equidad,Colombia | Primera División 2025,"CF, RCMF, DMF",22.0,0,Colombia,Colombia,,unknown,15,1152,67.41,71.76,69.58,87.57,67.48,73.43,73.99
2905,B. Castro,La Equidad,La Equidad,Colombia | Primera División 2025,"CF, LW, RW",21.0,176,Colombia,Colombia,2026-12-31,left,12,788,51.39,62.9,87.76,82.9,55.68,15.62,40.04
2906,A. López,Llaneros,Llaneros,Colombia | Primera División 2025,"AMF, LCMF, RCMF",22.0,0,Colombia,Colombia,,unknown,5,219,22.15,55.73,20.86,80.84,75.4,32.4,82.22
2907,K. Viveros,Atlético Nacional,Atlético Nacional,Colombia | Primera División 2025,CF,25.0,180,Colombia,Colombia,2026-05-31,right,12,885,87.3,55.71,68.76,56.07,29.02,27.07,19.48
2908,E. Rodríguez,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,CF,21.0,190,Uruguay,Uruguay,2026-12-31,left,10,798,68.19,55.42,77.15,62.66,27.5,25.39,40.87
2909,J. Cabal,Deportivo Cali,Deportivo Cali,Colombia | Primera División 2025,"CF, RAMF, LAMF",21.0,0,Colombia,Colombia,,right,5,111,78.57,16.5,29.35,19.67,26.31,63.47,81.86
2910,E. Bello,Universidad Católica,Barcelona,Ecuador | Primera División 2024,"AMF, LAMF, CF",29.0,176,Venezuela,Venezuela,2026-12-31,right,15,1025,49.22,58.17,39.31,45.14,69.33,58.84,76.62
2911,M. Estrada,LDU Quito,LDU Quito,Ecuador | Primera División 2024,"CF, AMF",28.0,187,Ecuador,Ecuador,2026-12-31,right,23,1183,61.51,71.91,75.81,62.19,50.17,57.22,43.9
2912,J. Medina,Independiente del Valle,Independiente del Valle,Ecuador | Primera División 2024,CF,30.0,180,Colombia,Colombia,2027-12-31,right,32,2558,93.71,71.97,41.12,48.9,62.76,42.6,9.41
2913,F. Fydriszewski,Medellín,Barcelona,Ecuador | Primera División 2024,CF,31.0,185,Argentina,"Argentina, Poland",2026-12-31,both,11,817,94.22,44.29,11.17,59.9,29.57,61.23,41.13
2914,L. Díaz,Cruzeiro,Independiente del Valle,Ecuador | Primera División 2024,"CF, RWF",26.0,181,Argentina,Argentina,2028-06-30,right,5,314,36.46,54.95,66.86,90.29,28.31,14.03,15.98
2915,R. López,Al Feiha,Independiente del Valle,Ecuador | Primera División 2024,CF,30.0,191,Uruguay,Uruguay,2025-06-30,right,14,747,87.96,59.87,8.81,47.05,25.69,89.09,72.92
2916,J. Cifuente,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,CF,32.0,179,Ecuador,Ecuador,,right,19,1160,75.04,62.04,50.05,14.14,52.83,60.6,4.66
2917,F. Castelli,Estudiantes Caseros,Emelec,Ecuador | Primera División 2024,CF,29.0,183,Argentina,Argentina,,right,13,1077,68.71,44.81,67.95,34.62,25.07,76.74,53.63
2918,M. Hoyos,Independiente del Valle,Independiente del Valle,Ecuador | Primera División 2024,CF,33.0,181,Argentina,"Argentina, Ecuador",,left,29,1107,76.54,58.64,23.19,48.76,69.55,52.26,13.61
2919,G. Cortéz,Barcelona,El Nacional,Ecuador | Primera División 2024,"CF, AMF",29.0,179,Ecuador,Ecuador,,right,18,1037,73.73,81.45,61.6,79.43,80.5,12.65,18.07
2920,M. Parrales,Orense,Orense,Ecuador | Primera División 2024,"CF, AMF",29.0,181,Ecuador,Ecuador,2025-06-30,right,22,1349,84.87,40.86,25.71,16.76,61.0,56.6,35.67
2921,F. Mina,LDU Quito,LDU Quito,Ecuador | Primera División 2024,"AMF, CF, RW",26.0,171,Ecuador,Ecuador,2028-06-30,right,18,1166,60.3,71.99,88.95,93.62,80.86,20.46,70.51
2922,B. Palacios,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,CF,29.0,185,Ecuador,Ecuador,,right,21,1302,77.25,79.39,85.71,41.9,57.74,78.44,32.31
2923,S. González,Shabab Al Ahli Dubai,LDU Quito,Ecuador | Primera División 2024,"AMF, RW",21.0,178,Ecuador,"Ecuador, Spain",,left,7,245,18.28,68.12,86.74,64.0,72.26,37.13,81.86
2924,J. Blanco,Atlético Bucaramanga,Aucas,Ecuador | Primera División 2024,CF,32.0,181,Colombia,Colombia,,right,28,1456,78.91,43.22,25.71,47.24,64.67,83.16,52.79
2925,M. Solís,Emelec,Emelec,Ecuador | Primera División 2024,"CF, RW, LW",30.0,0,Ecuador,Ecuador,2025-12-31,right,27,1956,31.3,58.67,83.02,75.57,57.12,23.89,52.58
2926,F. Pons,Defensores de Belgrano,Macará,Ecuador | Primera División 2024,CF,29.0,186,Argentina,Argentina,2025-12-31,right,13,1106,71.57,36.19,59.76,19.43,43.69,50.46,27.64
2927,O. Rivero,Barcelona,Barcelona,Ecuador | Primera División 2024,CF,32.0,188,Uruguay,"Uruguay, Spain",2025-12-31,right,15,1361,91.07,50.99,40.02,71.81,44.67,55.7,12.02
2928,J. Dos Santos,Everton,Mushuc Runa,Ecuador | Primera División 2024,CF,32.0,178,Uruguay,Uruguay,2025-06-30,right,14,1082,91.85,60.58,32.45,34.0,35.83,55.18,12.6
2929,J. Hurtado,Atlético GO,LDU Quito,Ecuador | Primera División 2024,"CF, LCB",24.0,183,Venezuela,"Venezuela, Colombia",2026-12-31,right,5,77,42.2,17.45,89.57,22.43,26.69,91.75,6.73
2930,N. Servetto,Gimnasia Mendoza,Orense,Ecuador | Primera División 2024,CF,29.0,181,Argentina,Argentina,2026-12-31,right,12,614,48.77,40.34,30.26,42.95,41.6,83.6,41.63
2931,J. Angulo,Unión Santa Fe,Delfin,Ecuador | Primera División 2024,CF,30.0,181,Ecuador,Ecuador,,right,23,1558,60.86,67.19,60.45,74.1,44.95,86.1,44.09
2932,S. González,Técnico Universitario,Técnico Universitario,Ecuador | Primera División 2024,"CF, LW, RW",29.0,178,Argentina,Argentina,,right,28,1765,69.28,77.22,70.5,89.62,45.36,72.03,55.66
2933,Joaquín Vergés,Pouso Alegre,Mushuc Runa,Ecuador | Primera División 2024,"AMF, CF",32.0,169,Uruguay,Uruguay,,right,28,1769,59.11,91.08,75.19,94.1,78.74,49.75,62.34
2934,W. Herrera,Orense,Orense,Ecuador | Primera División 2024,"CF, LW, LAMF",27.0,181,Argentina,Argentina,,right,28,2264,65.62,61.43,88.21,77.81,56.12,63.84,69.03
2935,F. Callejo,Aucas,Aucas,Ecuador | Primera División 2024,"CF, AMF",32.0,170,Argentina,Argentina,,right,14,461,79.38,22.18,36.88,69.19,51.83,64.27,47.47
2936,T. Chamba,Emelec,Emelec,Ecuador | Primera División 2024,"AMF, CF, RCMF",20.0,172,Ecuador,Ecuador,2026-12-31,left,18,791,35.56,72.35,75.98,72.19,81.05,32.6,58.54
2937,R. Ruiz Díaz,2 de Mayo,Técnico Universitario,Ecuador | Primera División 2024,CF,26.0,184,Paraguay,Paraguay,,right,15,899,41.35,49.58,53.24,50.81,30.26,71.22,68.97
2938,D. Porozo,Aucas,Macará,Ecuador | Primera División 2024,"CF, RW",27.0,172,Ecuador,Ecuador,,right,14,703,26.34,28.08,74.07,57.1,21.12,27.75,51.22
2939,J. Alman,Técnico Universitario,Delfin,Ecuador | Primera División 2024,CF,29.0,188,Ecuador,Ecuador,,right,19,1398,54.27,52.96,65.4,62.76,48.62,81.49,39.9
2940,J. Charcopa,Técnico Universitario,LDU Quito,Ecuador | Primera División 2024,CF,21.0,178,Ecuador,Ecuador,,right,11,378,70.5,37.16,81.81,54.48,16.48,42.88,29.14
2941,C. Zambrano,Aucas,Aucas,Ecuador | Primera División 2024,"CF, LAMF, AMF",20.0,183,Ecuador,Ecuador,2026-12-31,right,11,479,45.0,62.3,57.19,82.29,57.81,16.22,92.44
2942,M. Acuña,Mushuc Runa,Mushuc Runa,Ecuador | Primera División 2024,"CF, AMF",32.0,174,Uruguay,Uruguay,,right,15,1316,81.03,48.16,45.33,51.52,32.38,64.53,58.79
2943,M. Díaz,Universidad Católica,Universidad Católica,Ecuador | Primera División 2024,"AMF, RCMF, LCMF",33.0,171,Argentina,"Argentina, United States",2025-12-31,right,23,1323,39.24,79.65,86.74,74.95,90.79,47.87,40.76
2944,P. Magnín,Sarmiento,Deportivo Cuenca,Ecuador | Primera División 2024,CF,34.0,179,Argentina,Argentina,,right,28,2179,87.39,27.79,35.1,37.9,48.36,47.72,15.53
2945,L. Pantoja,Imbabura,Imbabura,Ecuador | Primera División 2024,"CF, AMF, LCMF",33.0,170,Ecuador,Ecuador,,right,25,1584,70.82,51.07,49.93,38.86,70.64,55.22,79.58
2946,G. Asprilla,El Nacional,El Nacional,Ecuador | Primera División 2024,CF,31.0,179,Ecuador,Ecuador,,right,11,474,46.53,35.32,60.67,48.52,17.93,58.56,33.73
2947,D. Reasco,Instituto,Barcelona,Ecuador | Primera División 2024,"CF, AMF",26.0,172,Ecuador,Ecuador,2026-12-31,right,14,324,57.05,20.07,35.45,17.0,39.4,29.03,54.08
2948,R. Tapia,Cumbayá,Cumbayá,Ecuador | Primera División 2024,CF,32.0,0,Ecuador,Ecuador,,unknown,14,760,18.96,42.53,42.86,69.24,82.17,3.89,31.46
2949,A. Naula,Guayaquil City,Técnico Universitario,Ecuador | Primera División 2024,"AMF, RW, CF",26.0,177,Ecuador,Ecuador,2025-12-31,left,3,74,16.38,21.35,59.81,13.71,51.31,10.18,80.58
2950,A. Cabeza,LDU Quito,El Nacional,Ecuador | Primera División 2024,CF,28.0,186,Ecuador,Ecuador,2025-12-30,right,11,668,41.67,79.76,53.45,49.52,43.57,51.08,62.16
2951,S. Zamora,Macará,Macará,Ecuador | Primera División 2024,"AMF, RCMF",23.0,170,Ecuador,Ecuador,,right,5,156,16.38,13.14,46.76,17.1,65.5,58.89,96.88
2952,L. Nieto,Temperley,Universidad Católica,Ecuador | Primera División 2024,"AMF, LCMF, RCMF",34.0,178,Argentina,Argentina,,left,27,1813,51.47,77.01,70.43,70.67,86.26,49.37,49.96
2953,R. Becerra,unknown,Deportivo Cuenca,Ecuador | Primera División 2024,CF,37.0,188,Argentina,"Argentina, Chile",,right,18,732,53.1,24.41,19.19,13.71,52.02,69.03,5.11
2954,D. Díaz,Banfield,Barcelona,Ecuador | Primera División 2024,"AMF, CF, RCMF",38.0,175,Argentina,"Argentina, Ecuador",2025-12-31,right,15,1032,36.72,90.7,82.07,87.9,91.29,10.51,68.9
2955,J. Escobar,Alianza Universidad,Macará,Ecuador | Primera División 2024,"CF, AMF",28.0,180,Ecuador,Ecuador,,right,25,969,28.83,50.62,56.33,83.81,65.05,54.79,44.46
2956,A. Maziero,Achuapa,Orense,Ecuador | Primera División 2024,CF,27.0,179,Argentina,Argentina,2025-12-31,right,8,375,27.16,55.83,16.29,55.24,24.38,39.75,34.41
